"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Fossil Peat","0.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Geothermal","0.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Hydro Pumped Storage","0.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Hydro Run-of-river and poundage","606.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Hydro Water Reservoir","655.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Marine","0.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Nuclear","7012.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Other","4.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Other renewable","63.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Solar","14477.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Energy storage","n/e"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Waste","174.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Wind Offshore","0.00"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|ES","Wind Onshore","1709.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Biomass","315.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Fossil Gas","2414.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Fossil Hard coal","404.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Fossil Oil","16.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Fossil Oil shale","0.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Fossil Peat","0.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Geothermal","0.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Hydro Pumped Storage","0.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Hydro Run-of-river and poundage","616.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Hydro Water Reservoir","715.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Marine","0.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Nuclear","7012.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Other","4.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Other renewable","59.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Solar","13714.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Energy storage","n/e"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Waste","181.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Wind Offshore","0.00"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|ES","Wind Onshore","2273.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Biomass","322.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Fossil Gas","2830.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Fossil Hard coal","404.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Fossil Oil","16.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Fossil Oil shale","0.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Fossil Peat","0.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Geothermal","0.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Hydro Pumped Storage","0.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Hydro Run-of-river and poundage","633.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Hydro Water Reservoir","751.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Marine","0.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Nuclear","7013.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Other","4.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Other renewable","61.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Solar","12051.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Energy storage","n/e"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Waste","191.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Wind Offshore","0.00"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|ES","Wind Onshore","2758.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Biomass","316.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Fossil Gas","3917.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Fossil Hard coal","368.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Fossil Oil","19.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Fossil Oil shale","0.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Fossil Peat","0.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Geothermal","0.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Hydro Pumped Storage","36.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Hydro Run-of-river and poundage","694.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Hydro Water Reservoir","1235.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Marine","0.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Nuclear","7016.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Other","8.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Other renewable","67.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Solar","8190.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Energy storage","n/e"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Waste","198.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Wind Offshore","0.00"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|ES","Wind Onshore","2965.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Biomass","324.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Fossil Gas","6173.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Fossil Hard coal","351.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Fossil Oil","20.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Fossil Oil shale","0.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Fossil Peat","0.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Geothermal","0.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Hydro Pumped Storage","477.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Hydro Run-of-river and poundage","752.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Hydro Water Reservoir","2219.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Marine","0.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Nuclear","7016.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Other","8.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Other renewable","67.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Solar","3490.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Energy storage","n/e"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Waste","198.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Wind Offshore","0.00"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|ES","Wind Onshore","2927.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Biomass","342.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Fossil Gas","7082.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Fossil Hard coal","320.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Fossil Oil","20.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Fossil Oil shale","0.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Fossil Peat","0.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Geothermal","0.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Hydro Pumped Storage","1948.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Hydro Run-of-river and poundage","702.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Hydro Water Reservoir","3095.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Marine","0.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Nuclear","7016.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Other","12.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Other renewable","68.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Solar","639.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Energy storage","n/e"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Waste","202.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Wind Offshore","0.00"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|ES","Wind Onshore","2789.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Biomass","349.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Fossil Gas","7409.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Fossil Hard coal","302.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Fossil Oil","20.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Fossil Oil shale","0.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Fossil Peat","0.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Geothermal","0.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Hydro Pumped Storage","2158.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Hydro Run-of-river and poundage","702.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Hydro Water Reservoir","3803.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Marine","0.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Nuclear","7018.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Other","17.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Other renewable","67.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Solar","372.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Energy storage","n/e"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Waste","196.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Wind Offshore","0.00"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|ES","Wind Onshore","2757.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Biomass","343.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Fossil Gas","6732.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Fossil Hard coal","304.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Fossil Oil","20.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Fossil Oil shale","0.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Fossil Peat","0.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Geothermal","0.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Hydro Pumped Storage","1847.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Hydro Run-of-river and poundage","731.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Hydro Water Reservoir","3452.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Marine","0.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Nuclear","7022.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Other","24.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Other renewable","67.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Solar","303.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Energy storage","n/e"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Waste","188.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Wind Offshore","0.00"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|ES","Wind Onshore","3207.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Biomass","341.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Fossil Gas","6090.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Fossil Hard coal","304.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Fossil Oil","20.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Fossil Oil shale","0.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Fossil Peat","0.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Geothermal","0.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Hydro Pumped Storage","1503.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Hydro Run-of-river and poundage","710.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Hydro Water Reservoir","2730.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Marine","0.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Nuclear","7016.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Other","28.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Other renewable","64.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Solar","209.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Energy storage","n/e"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Waste","188.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Wind Offshore","0.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|ES","Wind Onshore","3791.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Biomass","340.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Fossil Gas","5663.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Fossil Hard coal","304.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Fossil Oil","29.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Fossil Oil shale","0.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Fossil Peat","0.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Geothermal","0.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Hydro Pumped Storage","908.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Hydro Run-of-river and poundage","734.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Hydro Water Reservoir","2175.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Marine","0.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Nuclear","7011.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Other","32.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Other renewable","67.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Solar","155.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Energy storage","n/e"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Waste","186.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Wind Offshore","0.00"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|ES","Wind Onshore","4031.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Biomass","343.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Fossil Gas","5446.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Fossil Hard coal","304.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Fossil Oil","32.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Fossil Oil shale","0.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Fossil Peat","0.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Geothermal","0.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Hydro Pumped Storage","688.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Hydro Run-of-river and poundage","735.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Hydro Water Reservoir","1944.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Marine","0.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Nuclear","7011.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Other","36.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Other renewable","61.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Solar","125.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Energy storage","n/e"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Waste","191.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Wind Offshore","0.00"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|ES","Wind Onshore","3923.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Biomass","338.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Fossil Gas","5189.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Fossil Hard coal","304.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Fossil Oil","32.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Fossil Oil shale","0.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Fossil Peat","0.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Geothermal","0.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Hydro Pumped Storage","688.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Hydro Run-of-river and poundage","737.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Hydro Water Reservoir","2000.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Marine","0.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Nuclear","7012.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Other","39.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Other renewable","62.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Solar","76.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Energy storage","n/e"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Waste","187.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Wind Offshore","0.00"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|ES","Wind Onshore","3742.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Biomass","330.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Fossil Gas","5022.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Fossil Hard coal","304.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Fossil Oil","32.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Fossil Oil shale","0.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Fossil Peat","0.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Geothermal","0.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Hydro Pumped Storage","689.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Hydro Run-of-river and poundage","716.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Hydro Water Reservoir","1904.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Marine","0.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Nuclear","7012.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Other","42.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Other renewable","60.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Solar","64.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Energy storage","n/e"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Waste","190.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Wind Offshore","0.00"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|ES","Wind Onshore","3674.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Biomass","328.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Fossil Gas","5077.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Fossil Hard coal","309.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Fossil Oil","32.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Fossil Oil shale","0.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Fossil Peat","0.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Geothermal","0.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Hydro Pumped Storage","688.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Hydro Run-of-river and poundage","714.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Hydro Water Reservoir","1743.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Marine","0.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Nuclear","7017.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Other","44.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Other renewable","60.00"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|ES","Solar","59.00"
