"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|ES","Hydro Run-of-river and poundage","893.00"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|ES","Hydro Water Reservoir","4458.00"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|ES","Marine","0.00"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|ES","Nuclear","6092.00"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|ES","Other","12.00"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|ES","Other renewable","94.00"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|ES","Solar","583.00"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|ES","Energy storage","n/e"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|ES","Waste","284.00"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|ES","Wind Offshore","0.00"
"28/02/2023 20:00:00 - 28/02/2023 21:00:00","BZN|ES","Wind Onshore","11588.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Biomass","436.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Fossil Gas","9428.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Fossil Hard coal","665.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Fossil Oil","92.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Fossil Peat","0.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Geothermal","0.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Hydro Pumped Storage","3031.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Hydro Run-of-river and poundage","902.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Hydro Water Reservoir","4718.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Marine","0.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Nuclear","6092.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Other","12.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Other renewable","94.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Solar","536.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Energy storage","n/e"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Waste","282.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Wind Offshore","0.00"
"28/02/2023 21:00:00 - 28/02/2023 22:00:00","BZN|ES","Wind Onshore","11387.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Biomass","429.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Fossil Gas","9166.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Fossil Hard coal","583.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Fossil Oil","89.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Fossil Peat","0.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Geothermal","0.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Hydro Pumped Storage","2329.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Hydro Run-of-river and poundage","862.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Hydro Water Reservoir","4521.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Marine","0.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Nuclear","6092.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Other","12.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Other renewable","92.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Solar","537.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Energy storage","n/e"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Waste","286.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Wind Offshore","0.00"
"28/02/2023 22:00:00 - 28/02/2023 23:00:00","BZN|ES","Wind Onshore","10789.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Biomass","425.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Fossil Gas","8650.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Fossil Hard coal","542.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Fossil Oil","85.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Fossil Peat","0.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Geothermal","0.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Hydro Pumped Storage","1629.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Hydro Run-of-river and poundage","796.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Hydro Water Reservoir","3582.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Marine","0.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Nuclear","6092.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Other","12.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Other renewable","91.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Solar","516.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Energy storage","n/e"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Waste","284.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Wind Offshore","0.00"
"28/02/2023 23:00:00 - 01/03/2023 00:00:00","BZN|ES","Wind Onshore","10296.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Biomass","422.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Fossil Gas","8291.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Fossil Hard coal","538.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Fossil Oil","87.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Fossil Peat","0.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Geothermal","0.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Hydro Pumped Storage","1056.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Hydro Run-of-river and poundage","768.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Hydro Water Reservoir","2366.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Marine","0.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Nuclear","6092.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Other","12.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Other renewable","86.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Solar","329.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Energy storage","n/e"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Waste","282.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Wind Offshore","0.00"
"01/03/2023 00:00:00 - 01/03/2023 01:00:00","BZN|ES","Wind Onshore","9844.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Biomass","412.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Fossil Gas","8285.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Fossil Hard coal","550.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Fossil Oil","88.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Fossil Peat","0.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Geothermal","0.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Hydro Pumped Storage","394.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Hydro Run-of-river and poundage","744.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Hydro Water Reservoir","1688.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Marine","0.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Nuclear","6092.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Other","11.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Other renewable","81.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Solar","119.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Energy storage","n/e"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Waste","286.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Wind Offshore","0.00"
"01/03/2023 01:00:00 - 01/03/2023 02:00:00","BZN|ES","Wind Onshore","9493.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Biomass","408.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Fossil Gas","8198.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Fossil Hard coal","537.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Fossil Oil","83.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Fossil Peat","0.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Geothermal","0.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Hydro Pumped Storage","40.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Hydro Run-of-river and poundage","736.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Hydro Water Reservoir","1408.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Marine","0.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Nuclear","6093.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Other","11.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Other renewable","77.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Solar","47.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Energy storage","n/e"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Waste","286.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Wind Offshore","0.00"
"01/03/2023 02:00:00 - 01/03/2023 03:00:00","BZN|ES","Wind Onshore","8841.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Biomass","401.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Fossil Gas","8299.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Fossil Hard coal","497.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Fossil Oil","80.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Fossil Peat","0.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Geothermal","0.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Hydro Pumped Storage","20.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Hydro Run-of-river and poundage","741.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Hydro Water Reservoir","1235.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Marine","0.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Nuclear","6093.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Other","12.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Other renewable","75.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Solar","12.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Energy storage","n/e"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Waste","286.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Wind Offshore","0.00"
"01/03/2023 03:00:00 - 01/03/2023 04:00:00","BZN|ES","Wind Onshore","8332.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Biomass","395.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Fossil Gas","8110.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Fossil Hard coal","477.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Fossil Oil","80.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Fossil Peat","0.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Geothermal","0.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Hydro Pumped Storage","17.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Hydro Run-of-river and poundage","735.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Hydro Water Reservoir","1135.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Marine","0.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Nuclear","6096.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Other","12.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Other renewable","75.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Solar","12.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Energy storage","n/e"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Waste","288.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Wind Offshore","0.00"
"01/03/2023 04:00:00 - 01/03/2023 05:00:00","BZN|ES","Wind Onshore","8088.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Biomass","429.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Fossil Gas","8588.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Fossil Hard coal","503.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Fossil Oil","80.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Fossil Peat","0.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Geothermal","0.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Hydro Pumped Storage","39.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Hydro Run-of-river and poundage","736.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Hydro Water Reservoir","1236.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Marine","0.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Nuclear","6095.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Other","11.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Other renewable","76.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Solar","12.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Energy storage","n/e"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Waste","294.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Wind Offshore","0.00"
"01/03/2023 05:00:00 - 01/03/2023 06:00:00","BZN|ES","Wind Onshore","7829.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Biomass","464.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Fossil Gas","9767.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Fossil Hard coal","554.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Fossil Oil","81.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Fossil Peat","0.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Geothermal","0.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Hydro Pumped Storage","595.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Hydro Run-of-river and poundage","829.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Hydro Water Reservoir","2221.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Marine","0.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Nuclear","6092.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Other","11.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Other renewable","76.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Solar","12.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Energy storage","n/e"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Waste","304.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Wind Offshore","0.00"
"01/03/2023 06:00:00 - 01/03/2023 07:00:00","BZN|ES","Wind Onshore","7543.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Biomass","472.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Fossil Gas","10979.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Fossil Hard coal","611.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Fossil Oil","85.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Fossil Peat","0.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Geothermal","0.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Hydro Pumped Storage","2024.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Hydro Run-of-river and poundage","876.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Hydro Water Reservoir","3450.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Marine","0.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Nuclear","6092.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Other","12.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Other renewable","82.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Solar","21.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Energy storage","n/e"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Waste","310.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Wind Offshore","0.00"
"01/03/2023 07:00:00 - 01/03/2023 08:00:00","BZN|ES","Wind Onshore","7181.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Biomass","475.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Fossil Gas","11930.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Fossil Hard coal","657.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Fossil Oil","89.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Fossil Peat","0.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Geothermal","0.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Hydro Pumped Storage","2442.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Hydro Run-of-river and poundage","919.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Hydro Water Reservoir","4281.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Marine","0.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Nuclear","6093.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Other","11.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Other renewable","89.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Solar","1211.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Energy storage","n/e"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Waste","307.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Wind Offshore","0.00"
"01/03/2023 08:00:00 - 01/03/2023 09:00:00","BZN|ES","Wind Onshore","6568.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Biomass","477.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Fossil Gas","10948.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Fossil Hard coal","630.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Fossil Oil","91.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Fossil Peat","0.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Geothermal","0.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Hydro Pumped Storage","1351.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Hydro Run-of-river and poundage","880.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Hydro Water Reservoir","3152.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Marine","0.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Nuclear","6094.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Other","8.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Other renewable","92.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Solar","6824.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Energy storage","n/e"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Waste","307.00"
"01/03/2023 09:00:00 - 01/03/2023 10:00:00","BZN|ES","Wind Offshore","0.00"
