 "MTU","AREA","Day ahead total load forecast (MW)","Actual total load (MW)"
 "06/08/2024 22:00:00 - 06/08/2024 22:15:00","BZN|ES","33165.00","34104.00"
 "06/08/2024 22:15:00 - 06/08/2024 22:30:00","BZN|ES","32674.00","33504.00"
 "06/08/2024 22:30:00 - 06/08/2024 22:45:00","BZN|ES","32097.00","32948.00"
 "06/08/2024 22:45:00 - 06/08/2024 23:00:00","BZN|ES","31480.00","32524.00"
 "06/08/2024 23:00:00 - 06/08/2024 23:15:00","BZN|ES","30750.00","31980.00"
 "06/08/2024 23:15:00 - 06/08/2024 23:30:00","BZN|ES","30214.00","31508.00"
 "06/08/2024 23:30:00 - 06/08/2024 23:45:00","BZN|ES","29779.00","30852.00"
 "06/08/2024 23:45:00 - 07/08/2024 00:00:00","BZN|ES","29419.00","30088.00"
 "07/08/2024 00:00:00 - 07/08/2024 00:15:00","BZN|ES","29193.00","29532.00"
 "07/08/2024 00:15:00 - 07/08/2024 00:30:00","BZN|ES","28758.00","29236.00"
 "07/08/2024 00:30:00 - 07/08/2024 00:45:00","BZN|ES","28296.00","29164.00"
 "07/08/2024 00:45:00 - 07/08/2024 01:00:00","BZN|ES","27822.00","28488.00"
 "07/08/2024 01:00:00 - 07/08/2024 01:15:00","BZN|ES","27299.00","27984.00"
 "07/08/2024 01:15:00 - 07/08/2024 01:30:00","BZN|ES","26866.00","27460.00"
 "07/08/2024 01:30:00 - 07/08/2024 01:45:00","BZN|ES","26483.00","27120.00"
 "07/08/2024 01:45:00 - 07/08/2024 02:00:00","BZN|ES","26146.00","26700.00"
 "07/08/2024 02:00:00 - 07/08/2024 02:15:00","BZN|ES","25792.00","26200.00"
 "07/08/2024 02:15:00 - 07/08/2024 02:30:00","BZN|ES","25529.00","25904.00"
 "07/08/2024 02:30:00 - 07/08/2024 02:45:00","BZN|ES","25295.00","25688.00"
 "07/08/2024 02:45:00 - 07/08/2024 03:00:00","BZN|ES","25085.00","25348.00"
 "07/08/2024 03:00:00 - 07/08/2024 03:15:00","BZN|ES","24860.00","25208.00"
 "07/08/2024 03:15:00 - 07/08/2024 03:30:00","BZN|ES","24696.00","24896.00"
 "07/08/2024 03:30:00 - 07/08/2024 03:45:00","BZN|ES","24553.00","24756.00"
 "07/08/2024 03:45:00 - 07/08/2024 04:00:00","BZN|ES","24429.00","24524.00"
 "07/08/2024 04:00:00 - 07/08/2024 04:15:00","BZN|ES","24277.00","24324.00"
 "07/08/2024 04:15:00 - 07/08/2024 04:30:00","BZN|ES","24190.00","24288.00"
 "07/08/2024 04:30:00 - 07/08/2024 04:45:00","BZN|ES","24127.00","24240.00"
 "07/08/2024 04:45:00 - 07/08/2024 05:00:00","BZN|ES","24113.00","24160.00"
 "07/08/2024 05:00:00 - 07/08/2024 05:15:00","BZN|ES","23953.00","24000.00"
 "07/08/2024 05:15:00 - 07/08/2024 05:30:00","BZN|ES","24136.00","24168.00"
 "07/08/2024 05:30:00 - 07/08/2024 05:45:00","BZN|ES","24453.00","24256.00"
 "07/08/2024 05:45:00 - 07/08/2024 06:00:00","BZN|ES","24870.00","24216.00"
 "07/08/2024 06:00:00 - 07/08/2024 06:15:00","BZN|ES","25364.00","24436.00"
 "07/08/2024 06:15:00 - 07/08/2024 06:30:00","BZN|ES","25848.00","25344.00"
 "07/08/2024 06:30:00 - 07/08/2024 06:45:00","BZN|ES","26304.00","25788.00"
 "07/08/2024 06:45:00 - 07/08/2024 07:00:00","BZN|ES","26723.00","26264.00"
 "07/08/2024 07:00:00 - 07/08/2024 07:15:00","BZN|ES","27190.00","26564.00"
 "07/08/2024 07:15:00 - 07/08/2024 07:30:00","BZN|ES","27533.00","27236.00"
 "07/08/2024 07:30:00 - 07/08/2024 07:45:00","BZN|ES","27838.00","27652.00"
 "07/08/2024 07:45:00 - 07/08/2024 08:00:00","BZN|ES","28119.00","27928.00"
 "07/08/2024 08:00:00 - 07/08/2024 08:15:00","BZN|ES","28379.00","27944.00"
 "07/08/2024 08:15:00 - 07/08/2024 08:30:00","BZN|ES","28661.00","28168.00"
 "07/08/2024 08:30:00 - 07/08/2024 08:45:00","BZN|ES","28960.00","28576.00"
 "07/08/2024 08:45:00 - 07/08/2024 09:00:00","BZN|ES","29265.00","28888.00"
 "07/08/2024 09:00:00 - 07/08/2024 09:15:00","BZN|ES","29633.00","28680.00"
 "07/08/2024 09:15:00 - 07/08/2024 09:30:00","BZN|ES","29891.00","28508.00"
 "07/08/2024 09:30:00 - 07/08/2024 09:45:00","BZN|ES","30101.00","29164.00"
 "07/08/2024 09:45:00 - 07/08/2024 10:00:00","BZN|ES","30273.00","29588.00"
 "07/08/2024 10:00:00 - 07/08/2024 10:15:00","BZN|ES","30435.00","30176.00"
 "07/08/2024 10:15:00 - 07/08/2024 10:30:00","BZN|ES","30573.00","30248.00"
 "07/08/2024 10:30:00 - 07/08/2024 10:45:00","BZN|ES","30712.00","30248.00"
 "07/08/2024 10:45:00 - 07/08/2024 11:00:00","BZN|ES","30856.00","30476.00"
 "07/08/2024 11:00:00 - 07/08/2024 11:15:00","BZN|ES","30988.00","30464.00"
 "07/08/2024 11:15:00 - 07/08/2024 11:30:00","BZN|ES","31148.00","30688.00"
 "07/08/2024 11:30:00 - 07/08/2024 11:45:00","BZN|ES","31320.00","30688.00"
 "07/08/2024 11:45:00 - 07/08/2024 12:00:00","BZN|ES","31507.00","30944.00"
 "07/08/2024 12:00:00 - 07/08/2024 12:15:00","BZN|ES","31674.00","31184.00"
 "07/08/2024 12:15:00 - 07/08/2024 12:30:00","BZN|ES","31905.00","31288.00"
 "07/08/2024 12:30:00 - 07/08/2024 12:45:00","BZN|ES","32161.00","31504.00"
 "07/08/2024 12:45:00 - 07/08/2024 13:00:00","BZN|ES","32422.00","31764.00"
 "07/08/2024 13:00:00 - 07/08/2024 13:15:00","BZN|ES","32760.00","32120.00"
 "07/08/2024 13:15:00 - 07/08/2024 13:30:00","BZN|ES","32966.00","32244.00"
 "07/08/2024 13:30:00 - 07/08/2024 13:45:00","BZN|ES","33113.00","32512.00"
 "07/08/2024 13:45:00 - 07/08/2024 14:00:00","BZN|ES","33202.00","32744.00"
 "07/08/2024 14:00:00 - 07/08/2024 14:15:00","BZN|ES","33329.00","32748.00"
 "07/08/2024 14:15:00 - 07/08/2024 14:30:00","BZN|ES","33315.00","32716.00"
 "07/08/2024 14:30:00 - 07/08/2024 14:45:00","BZN|ES","33259.00","32928.00"
 "07/08/2024 14:45:00 - 07/08/2024 15:00:00","BZN|ES","33173.00","32884.00"
 "07/08/2024 15:00:00 - 07/08/2024 15:15:00","BZN|ES","33058.00","32696.00"
 "07/08/2024 15:15:00 - 07/08/2024 15:30:00","BZN|ES","32963.00","32628.00"
 "07/08/2024 15:30:00 - 07/08/2024 15:45:00","BZN|ES","32885.00","32684.00"
 "07/08/2024 15:45:00 - 07/08/2024 16:00:00","BZN|ES","32829.00","32588.00"
 "07/08/2024 16:00:00 - 07/08/2024 16:15:00","BZN|ES","32745.00","32388.00"
 "07/08/2024 16:15:00 - 07/08/2024 16:30:00","BZN|ES","32740.00","32448.00"
 "07/08/2024 16:30:00 - 07/08/2024 16:45:00","BZN|ES","32761.00","32456.00"
 "07/08/2024 16:45:00 - 07/08/2024 17:00:00","BZN|ES","32803.00","32544.00"
 "07/08/2024 17:00:00 - 07/08/2024 17:15:00","BZN|ES","32849.00","32548.00"
 "07/08/2024 17:15:00 - 07/08/2024 17:30:00","BZN|ES","32909.00","32600.00"
 "07/08/2024 17:30:00 - 07/08/2024 17:45:00","BZN|ES","32970.00","32608.00"
 "07/08/2024 17:45:00 - 07/08/2024 18:00:00","BZN|ES","33035.00","32732.00"
 "07/08/2024 18:00:00 - 07/08/2024 18:15:00","BZN|ES","33080.00","32756.00"
 "07/08/2024 18:15:00 - 07/08/2024 18:30:00","BZN|ES","33173.00","32772.00"
 "07/08/2024 18:30:00 - 07/08/2024 18:45:00","BZN|ES","33285.00","32784.00"
 "07/08/2024 18:45:00 - 07/08/2024 19:00:00","BZN|ES","33400.00","32964.00"
 "07/08/2024 19:00:00 - 07/08/2024 19:15:00","BZN|ES","33572.00","33156.00"
 "07/08/2024 19:15:00 - 07/08/2024 19:30:00","BZN|ES","33634.00","33124.00"
 "07/08/2024 19:30:00 - 07/08/2024 19:45:00","BZN|ES","33648.00","33164.00"
 "07/08/2024 19:45:00 - 07/08/2024 20:00:00","BZN|ES","33640.00","33092.00"
 "07/08/2024 20:00:00 - 07/08/2024 20:15:00","BZN|ES","33551.00","33216.00"
 "07/08/2024 20:15:00 - 07/08/2024 20:30:00","BZN|ES","33607.00","33396.00"
 "07/08/2024 20:30:00 - 07/08/2024 20:45:00","BZN|ES","33732.00","33376.00"
 "07/08/2024 20:45:00 - 07/08/2024 21:00:00","BZN|ES","33879.00","33424.00"
 "07/08/2024 21:00:00 - 07/08/2024 21:15:00","BZN|ES","34224.00","33464.00"
 "07/08/2024 21:15:00 - 07/08/2024 21:30:00","BZN|ES","34220.00","33568.00"
 "07/08/2024 21:30:00 - 07/08/2024 21:45:00","BZN|ES","34059.00","33792.00"
 "07/08/2024 21:45:00 - 07/08/2024 22:00:00","BZN|ES","33753.00","33920.00"
 "07/08/2024 22:00:00 - 07/08/2024 22:15:00","BZN|ES","33492.00","33832.00"
 "07/08/2024 22:15:00 - 07/08/2024 22:30:00","BZN|ES","32980.00","33204.00"
 "07/08/2024 22:30:00 - 07/08/2024 22:45:00","BZN|ES","32409.00","32888.00"
 "07/08/2024 22:45:00 - 07/08/2024 23:00:00","BZN|ES","31808.00","32300.00"
 "07/08/2024 23:00:00 - 07/08/2024 23:15:00","BZN|ES","31159.00","31688.00"
 "07/08/2024 23:15:00 - 07/08/2024 23:30:00","BZN|ES","30588.00","31100.00"
 "07/08/2024 23:30:00 - 07/08/2024 23:45:00","BZN|ES","30068.00","30524.00"
 "07/08/2024 23:45:00 - 08/08/2024 00:00:00","BZN|ES","29585.00","29860.00"
 "08/08/2024 00:00:00 - 08/08/2024 00:15:00","BZN|ES","29124.00","29312.00"
 "08/08/2024 00:15:00 - 08/08/2024 00:30:00","BZN|ES","28699.00","28980.00"
 "08/08/2024 00:30:00 - 08/08/2024 00:45:00","BZN|ES","28260.00","28656.00"
 "08/08/2024 00:45:00 - 08/08/2024 01:00:00","BZN|ES","27817.00","28140.00"
 "08/08/2024 01:00:00 - 08/08/2024 01:15:00","BZN|ES","27346.00","27644.00"
 "08/08/2024 01:15:00 - 08/08/2024 01:30:00","BZN|ES","26932.00","27328.00"
 "08/08/2024 01:30:00 - 08/08/2024 01:45:00","BZN|ES","26549.00","26808.00"
 "08/08/2024 01:45:00 - 08/08/2024 02:00:00","BZN|ES","26199.00","26404.00"
 "08/08/2024 02:00:00 - 08/08/2024 02:15:00","BZN|ES","25825.00","26124.00"
 "08/08/2024 02:15:00 - 08/08/2024 02:30:00","BZN|ES","25542.00","25800.00"
 "08/08/2024 02:30:00 - 08/08/2024 02:45:00","BZN|ES","25292.00","25308.00"
 "08/08/2024 02:45:00 - 08/08/2024 03:00:00","BZN|ES","25073.00","24900.00"
 "08/08/2024 03:00:00 - 08/08/2024 03:15:00","BZN|ES","24833.00","24780.00"
 "08/08/2024 03:15:00 - 08/08/2024 03:30:00","BZN|ES","24672.00","24552.00"
 "08/08/2024 03:30:00 - 08/08/2024 03:45:00","BZN|ES","24536.00","24328.00"
 "08/08/2024 03:45:00 - 08/08/2024 04:00:00","BZN|ES","24422.00","24184.00"
 "08/08/2024 04:00:00 - 08/08/2024 04:15:00","BZN|ES","24289.00","24040.00"
 "08/08/2024 04:15:00 - 08/08/2024 04:30:00","BZN|ES","24206.00","23864.00"
 "08/08/2024 04:30:00 - 08/08/2024 04:45:00","BZN|ES","24137.00","23864.00"
 "08/08/2024 04:45:00 - 08/08/2024 05:00:00","BZN|ES","24113.00","23872.00"
 "08/08/2024 05:00:00 - 08/08/2024 05:15:00","BZN|ES","23937.00","23852.00"
 "08/08/2024 05:15:00 - 08/08/2024 05:30:00","BZN|ES","24107.00","23956.00"
 "08/08/2024 05:30:00 - 08/08/2024 05:45:00","BZN|ES","24413.00","23896.00"
 "08/08/2024 05:45:00 - 08/08/2024 06:00:00","BZN|ES","24824.00","24020.00"
 "08/08/2024 06:00:00 - 08/08/2024 06:15:00","BZN|ES","25308.00","24180.00"
 "08/08/2024 06:15:00 - 08/08/2024 06:30:00","BZN|ES","25793.00","24992.00"
 "08/08/2024 06:30:00 - 08/08/2024 06:45:00","BZN|ES","26252.00","25328.00"
 "08/08/2024 06:45:00 - 08/08/2024 07:00:00","BZN|ES","26675.00","25776.00"
 "08/08/2024 07:00:00 - 08/08/2024 07:15:00","BZN|ES","27159.00","26256.00"
 "08/08/2024 07:15:00 - 08/08/2024 07:30:00","BZN|ES","27496.00","26864.00"
 "08/08/2024 07:30:00 - 08/08/2024 07:45:00","BZN|ES","27786.00","27188.00"
 "08/08/2024 07:45:00 - 08/08/2024 08:00:00","BZN|ES","28042.00","27348.00"
 "08/08/2024 08:00:00 - 08/08/2024 08:15:00","BZN|ES","28282.00","27428.00"
 "08/08/2024 08:15:00 - 08/08/2024 08:30:00","BZN|ES","28516.00","27920.00"
 "08/08/2024 08:30:00 - 08/08/2024 08:45:00","BZN|ES","28759.00","28256.00"
 "08/08/2024 08:45:00 - 08/08/2024 09:00:00","BZN|ES","29008.00","28392.00"
 "08/08/2024 09:00:00 - 08/08/2024 09:15:00","BZN|ES","29282.00","28504.00"
 "08/08/2024 09:15:00 - 08/08/2024 09:30:00","BZN|ES","29517.00","29120.00"
 "08/08/2024 09:30:00 - 08/08/2024 09:45:00","BZN|ES","29735.00","29432.00"
 "08/08/2024 09:45:00 - 08/08/2024 10:00:00","BZN|ES","29936.00","29648.00"
 "08/08/2024 10:00:00 - 08/08/2024 10:15:00","BZN|ES","30146.00","29816.00"
 "08/08/2024 10:15:00 - 08/08/2024 10:30:00","BZN|ES","30321.00","30036.00"
 "08/08/2024 10:30:00 - 08/08/2024 10:45:00","BZN|ES","30487.00","30296.00"
 "08/08/2024 10:45:00 - 08/08/2024 11:00:00","BZN|ES","30649.00","30488.00"
 "08/08/2024 11:00:00 - 08/08/2024 11:15:00","BZN|ES","30795.00","30480.00"
 "08/08/2024 11:15:00 - 08/08/2024 11:30:00","BZN|ES","30967.00","30536.00"
 "08/08/2024 11:30:00 - 08/08/2024 11:45:00","BZN|ES","31152.00","30808.00"
 "08/08/2024 11:45:00 - 08/08/2024 12:00:00","BZN|ES","31349.00","31040.00"
 "08/08/2024 12:00:00 - 08/08/2024 12:15:00","BZN|ES","31544.00","31256.00"
 "08/08/2024 12:15:00 - 08/08/2024 12:30:00","BZN|ES","31764.00","31256.00"
 "08/08/2024 12:30:00 - 08/08/2024 12:45:00","BZN|ES","31992.00","31692.00"
 "08/08/2024 12:45:00 - 08/08/2024 13:00:00","BZN|ES","32218.00","31964.00"
 "08/08/2024 13:00:00 - 08/08/2024 13:15:00","BZN|ES","32494.00","32284.00"
 "08/08/2024 13:15:00 - 08/08/2024 13:30:00","BZN|ES","32681.00","32428.00"
 "08/08/2024 13:30:00 - 08/08/2024 13:45:00","BZN|ES","32831.00","32792.00"
 "08/08/2024 13:45:00 - 08/08/2024 14:00:00","BZN|ES","32937.00","33000.00"
 "08/08/2024 14:00:00 - 08/08/2024 14:15:00","BZN|ES","33098.00","32976.00"
 "08/08/2024 14:15:00 - 08/08/2024 14:30:00","BZN|ES","33101.00","33144.00"
 "08/08/2024 14:30:00 - 08/08/2024 14:45:00","BZN|ES","33050.00","33280.00"
 "08/08/2024 14:45:00 - 08/08/2024 15:00:00","BZN|ES","32965.00","33228.00"
 "08/08/2024 15:00:00 - 08/08/2024 15:15:00","BZN|ES","32827.00","33192.00"
 "08/08/2024 15:15:00 - 08/08/2024 15:30:00","BZN|ES","32748.00","32952.00"
 "08/08/2024 15:30:00 - 08/08/2024 15:45:00","BZN|ES","32704.00","32872.00"
 "08/08/2024 15:45:00 - 08/08/2024 16:00:00","BZN|ES","32693.00","32804.00"
 "08/08/2024 16:00:00 - 08/08/2024 16:15:00","BZN|ES","32679.00","32828.00"
 "08/08/2024 16:15:00 - 08/08/2024 16:30:00","BZN|ES","32706.00","32628.00"
 "08/08/2024 16:30:00 - 08/08/2024 16:45:00","BZN|ES","32740.00","32656.00"
 "08/08/2024 16:45:00 - 08/08/2024 17:00:00","BZN|ES","32780.00","32736.00"
 "08/08/2024 17:00:00 - 08/08/2024 17:15:00","BZN|ES","32815.00","32824.00"
 "08/08/2024 17:15:00 - 08/08/2024 17:30:00","BZN|ES","32868.00","32816.00"
 "08/08/2024 17:30:00 - 08/08/2024 17:45:00","BZN|ES","32927.00","32840.00"
 "08/08/2024 17:45:00 - 08/08/2024 18:00:00","BZN|ES","32990.00","33176.00"
 "08/08/2024 18:00:00 - 08/08/2024 18:15:00","BZN|ES","33054.00","33176.00"
 "08/08/2024 18:15:00 - 08/08/2024 18:30:00","BZN|ES","33124.00","33160.00"
 "08/08/2024 18:30:00 - 08/08/2024 18:45:00","BZN|ES","33196.00","33236.00"
 "08/08/2024 18:45:00 - 08/08/2024 19:00:00","BZN|ES","33266.00","33268.00"
 "08/08/2024 19:00:00 - 08/08/2024 19:15:00","BZN|ES","33347.00","33488.00"
 "08/08/2024 19:15:00 - 08/08/2024 19:30:00","BZN|ES","33403.00","33416.00"
 "08/08/2024 19:30:00 - 08/08/2024 19:45:00","BZN|ES","33449.00","33512.00"
 "08/08/2024 19:45:00 - 08/08/2024 20:00:00","BZN|ES","33492.00","33576.00"
 "08/08/2024 20:00:00 - 08/08/2024 20:15:00","BZN|ES","33518.00","33528.00"
 "08/08/2024 20:15:00 - 08/08/2024 20:30:00","BZN|ES","33579.00","33664.00"
 "08/08/2024 20:30:00 - 08/08/2024 20:45:00","BZN|ES","33657.00","33820.00"
 "08/08/2024 20:45:00 - 08/08/2024 21:00:00","BZN|ES","33728.00","33840.00"
 "08/08/2024 21:00:00 - 08/08/2024 21:15:00","BZN|ES","33913.00","33760.00"
 "08/08/2024 21:15:00 - 08/08/2024 21:30:00","BZN|ES","33881.00","33896.00"
 "08/08/2024 21:30:00 - 08/08/2024 21:45:00","BZN|ES","33758.00","34064.00"
 "08/08/2024 21:45:00 - 08/08/2024 22:00:00","BZN|ES","33533.00","34228.00"
 "08/08/2024 22:00:00 - 08/08/2024 22:15:00","BZN|ES","33416.00","33952.00"
 "08/08/2024 22:15:00 - 08/08/2024 22:30:00","BZN|ES","32974.00","33592.00"
 "08/08/2024 22:30:00 - 08/08/2024 22:45:00","BZN|ES","32426.00","33076.00"
 "08/08/2024 22:45:00 - 08/08/2024 23:00:00","BZN|ES","31816.00","32584.00"
 "08/08/2024 23:00:00 - 08/08/2024 23:15:00","BZN|ES","31108.00","31928.00"
 "08/08/2024 23:15:00 - 08/08/2024 23:30:00","BZN|ES","30539.00","31424.00"
 "08/08/2024 23:30:00 - 08/08/2024 23:45:00","BZN|ES","30055.00","30976.00"
 "08/08/2024 23:45:00 - 09/08/2024 00:00:00","BZN|ES","29637.00","30288.00"
 "09/08/2024 00:00:00 - 09/08/2024 00:15:00","BZN|ES","29323.00","29664.00"
 "09/08/2024 00:15:00 - 09/08/2024 00:30:00","BZN|ES","28879.00","29396.00"
 "09/08/2024 00:30:00 - 09/08/2024 00:45:00","BZN|ES","28424.00","29140.00"
 "09/08/2024 00:45:00 - 09/08/2024 01:00:00","BZN|ES","27966.00","28612.00"
 "09/08/2024 01:00:00 - 09/08/2024 01:15:00","BZN|ES","27481.00","28072.00"
 "09/08/2024 01:15:00 - 09/08/2024 01:30:00","BZN|ES","27055.00","27596.00"
 "09/08/2024 01:30:00 - 09/08/2024 01:45:00","BZN|ES","26660.00","27228.00"
 "09/08/2024 01:45:00 - 09/08/2024 02:00:00","BZN|ES","26299.00","26768.00"
 "09/08/2024 02:00:00 - 09/08/2024 02:15:00","BZN|ES","25916.00","26432.00"
 "09/08/2024 02:15:00 - 09/08/2024 02:30:00","BZN|ES","25619.00","26012.00"
 "09/08/2024 02:30:00 - 09/08/2024 02:45:00","BZN|ES","25353.00","25764.00"
 "09/08/2024 02:45:00 - 09/08/2024 03:00:00","BZN|ES","25118.00","25460.00"
 "09/08/2024 03:00:00 - 09/08/2024 03:15:00","BZN|ES","24857.00","25284.00"
 "09/08/2024 03:15:00 - 09/08/2024 03:30:00","BZN|ES","24683.00","25060.00"
 "09/08/2024 03:30:00 - 09/08/2024 03:45:00","BZN|ES","24540.00","24808.00"
 "09/08/2024 03:45:00 - 09/08/2024 04:00:00","BZN|ES","24422.00","24528.00"
 "09/08/2024 04:00:00 - 09/08/2024 04:15:00","BZN|ES","24286.00","24264.00"
 "09/08/2024 04:15:00 - 09/08/2024 04:30:00","BZN|ES","24203.00","24252.00"
 "09/08/2024 04:30:00 - 09/08/2024 04:45:00","BZN|ES","24135.00","24124.00"
 "09/08/2024 04:45:00 - 09/08/2024 05:00:00","BZN|ES","24112.00","23992.00"
 "09/08/2024 05:00:00 - 09/08/2024 05:15:00","BZN|ES","23940.00","23948.00"
 "09/08/2024 05:15:00 - 09/08/2024 05:30:00","BZN|ES","24107.00","24004.00"
 "09/08/2024 05:30:00 - 09/08/2024 05:45:00","BZN|ES","24407.00","24012.00"
 "09/08/2024 05:45:00 - 09/08/2024 06:00:00","BZN|ES","24811.00","24100.00"
 "09/08/2024 06:00:00 - 09/08/2024 06:15:00","BZN|ES","25284.00","24372.00"
 "09/08/2024 06:15:00 - 09/08/2024 06:30:00","BZN|ES","25762.00","25184.00"
 "09/08/2024 06:30:00 - 09/08/2024 06:45:00","BZN|ES","26217.00","25704.00"
 "09/08/2024 06:45:00 - 09/08/2024 07:00:00","BZN|ES","26640.00","25992.00"
 "09/08/2024 07:00:00 - 09/08/2024 07:15:00","BZN|ES","27117.00","26380.00"
 "09/08/2024 07:15:00 - 09/08/2024 07:30:00","BZN|ES","27464.00","27024.00"
 "09/08/2024 07:30:00 - 09/08/2024 07:45:00","BZN|ES","27769.00","27360.00"
 "09/08/2024 07:45:00 - 09/08/2024 08:00:00","BZN|ES","28046.00","27500.00"
 "09/08/2024 08:00:00 - 09/08/2024 08:15:00","BZN|ES","28301.00","27628.00"
 "09/08/2024 08:15:00 - 09/08/2024 08:30:00","BZN|ES","28572.00","27992.00"
 "09/08/2024 08:30:00 - 09/08/2024 08:45:00","BZN|ES","28861.00","28448.00"
 "09/08/2024 08:45:00 - 09/08/2024 09:00:00","BZN|ES","29158.00","28796.00"
 "09/08/2024 09:00:00 - 09/08/2024 09:15:00","BZN|ES","29497.00","29000.00"
 "09/08/2024 09:15:00 - 09/08/2024 09:30:00","BZN|ES","29774.00","29460.00"
 "09/08/2024 09:30:00 - 09/08/2024 09:45:00","BZN|ES","30024.00","29872.00"
 "09/08/2024 09:45:00 - 09/08/2024 10:00:00","BZN|ES","30248.00","29952.00"
 "09/08/2024 10:00:00 - 09/08/2024 10:15:00","BZN|ES","30483.00","30068.00"
 "09/08/2024 10:15:00 - 09/08/2024 10:30:00","BZN|ES","30668.00","30168.00"
 "09/08/2024 10:30:00 - 09/08/2024 10:45:00","BZN|ES","30841.00","30400.00"
 "09/08/2024 10:45:00 - 09/08/2024 11:00:00","BZN|ES","31006.00","30532.00"
 "09/08/2024 11:00:00 - 09/08/2024 11:15:00","BZN|ES","31158.00","30780.00"
 "09/08/2024 11:15:00 - 09/08/2024 11:30:00","BZN|ES","31330.00","30764.00"
 "09/08/2024 11:30:00 - 09/08/2024 11:45:00","BZN|ES","31515.00","30836.00"
 "09/08/2024 11:45:00 - 09/08/2024 12:00:00","BZN|ES","31707.00","31164.00"
 "09/08/2024 12:00:00 - 09/08/2024 12:15:00","BZN|ES","31913.00","31240.00"
 "09/08/2024 12:15:00 - 09/08/2024 12:30:00","BZN|ES","32108.00","31308.00"
 "09/08/2024 12:30:00 - 09/08/2024 12:45:00","BZN|ES","32296.00","31416.00"
 "09/08/2024 12:45:00 - 09/08/2024 13:00:00","BZN|ES","32475.00","31660.00"
 "09/08/2024 13:00:00 - 09/08/2024 13:15:00","BZN|ES","32684.00","31940.00"
 "09/08/2024 13:15:00 - 09/08/2024 13:30:00","BZN|ES","32830.00","32328.00"
 "09/08/2024 13:30:00 - 09/08/2024 13:45:00","BZN|ES","32952.00","32524.00"
 "09/08/2024 13:45:00 - 09/08/2024 14:00:00","BZN|ES","33039.00","32704.00"
 "09/08/2024 14:00:00 - 09/08/2024 14:15:00","BZN|ES","33198.00","32884.00"
 "09/08/2024 14:15:00 - 09/08/2024 14:30:00","BZN|ES","33175.00","32976.00"
 "09/08/2024 14:30:00 - 09/08/2024 14:45:00","BZN|ES","33085.00","33108.00"
 "09/08/2024 14:45:00 - 09/08/2024 15:00:00","BZN|ES","32952.00","33008.00"
 "09/08/2024 15:00:00 - 09/08/2024 15:15:00","BZN|ES","32756.00","32872.00"
 "09/08/2024 15:15:00 - 09/08/2024 15:30:00","BZN|ES","32629.00","32728.00"
 "09/08/2024 15:30:00 - 09/08/2024 15:45:00","BZN|ES","32544.00","32732.00"
 "09/08/2024 15:45:00 - 09/08/2024 16:00:00","BZN|ES","32497.00","32552.00"
 "09/08/2024 16:00:00 - 09/08/2024 16:15:00","BZN|ES","32452.00","32532.00"
 "09/08/2024 16:15:00 - 09/08/2024 16:30:00","BZN|ES","32443.00","32532.00"
 "09/08/2024 16:30:00 - 09/08/2024 16:45:00","BZN|ES","32438.00","32432.00"
 "09/08/2024 16:45:00 - 09/08/2024 17:00:00","BZN|ES","32441.00","32492.00"
 "09/08/2024 17:00:00 - 09/08/2024 17:15:00","BZN|ES","32412.00","32528.00"
 "09/08/2024 17:15:00 - 09/08/2024 17:30:00","BZN|ES","32459.00","32448.00"
 "09/08/2024 17:30:00 - 09/08/2024 17:45:00","BZN|ES","32536.00","32724.00"
 "09/08/2024 17:45:00 - 09/08/2024 18:00:00","BZN|ES","32631.00","32836.00"
 "09/08/2024 18:00:00 - 09/08/2024 18:15:00","BZN|ES","32761.00","33000.00"
 "09/08/2024 18:15:00 - 09/08/2024 18:30:00","BZN|ES","32850.00","33072.00"
 "09/08/2024 18:30:00 - 09/08/2024 18:45:00","BZN|ES","32915.00","33236.00"
 "09/08/2024 18:45:00 - 09/08/2024 19:00:00","BZN|ES","32956.00","33240.00"
 "09/08/2024 19:00:00 - 09/08/2024 19:15:00","BZN|ES","33012.00","33284.00"
 "09/08/2024 19:15:00 - 09/08/2024 19:30:00","BZN|ES","33008.00","33452.00"
 "09/08/2024 19:30:00 - 09/08/2024 19:45:00","BZN|ES","32986.00","33536.00"
 "09/08/2024 19:45:00 - 09/08/2024 20:00:00","BZN|ES","32958.00","33504.00"
 "09/08/2024 20:00:00 - 09/08/2024 20:15:00","BZN|ES","32895.00","33652.00"
 "09/08/2024 20:15:00 - 09/08/2024 20:30:00","BZN|ES","32903.00","33660.00"
 "09/08/2024 20:30:00 - 09/08/2024 20:45:00","BZN|ES","32943.00","33580.00"
 "09/08/2024 20:45:00 - 09/08/2024 21:00:00","BZN|ES","32988.00","33464.00"
 "09/08/2024 21:00:00 - 09/08/2024 21:15:00","BZN|ES","33156.00","33420.00"
 "09/08/2024 21:15:00 - 09/08/2024 21:30:00","BZN|ES","33100.00","33336.00"
 "09/08/2024 21:30:00 - 09/08/2024 21:45:00","BZN|ES","32947.00","33464.00"
 "09/08/2024 21:45:00 - 09/08/2024 22:00:00","BZN|ES","32696.00","33548.00"
 "09/08/2024 22:00:00 - 09/08/2024 22:15:00","BZN|ES","32514.00","33252.00"
 "09/08/2024 22:15:00 - 09/08/2024 22:30:00","BZN|ES","32087.00","32736.00"
