"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Fossil Gas","3517.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Fossil Hard coal","234.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Fossil Oil","124.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Hydro Run-of-river and poundage","1709.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Hydro Water Reservoir","5224.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Marine","0.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Nuclear","5105.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Other renewable","93.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Solar","1545.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Waste","256.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Wind Onshore","16785.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Other","54.00"
"01/02/2021 09:00:00 - 01/02/2021 10:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Biomass","536.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Fossil Gas","3076.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Fossil Hard coal","246.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Fossil Oil","124.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Hydro Run-of-river and poundage","1659.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Hydro Water Reservoir","4382.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Marine","0.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Nuclear","5109.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Other renewable","91.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Solar","3519.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Waste","249.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Wind Onshore","16288.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Other","54.00"
"01/02/2021 10:00:00 - 01/02/2021 11:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Biomass","537.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Fossil Gas","3082.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Fossil Hard coal","220.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Fossil Oil","128.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Hydro Run-of-river and poundage","1714.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Hydro Water Reservoir","4736.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Marine","0.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Nuclear","5109.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Other renewable","93.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Solar","4248.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Waste","252.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Wind Onshore","15994.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Other","55.00"
"01/02/2021 11:00:00 - 01/02/2021 12:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Biomass","539.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Fossil Gas","3208.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Fossil Hard coal","212.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Fossil Oil","130.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Hydro Run-of-river and poundage","1805.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Hydro Water Reservoir","4553.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Marine","0.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Nuclear","5113.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Other renewable","90.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Solar","4566.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Waste","255.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Wind Onshore","16052.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Other","57.00"
"01/02/2021 12:00:00 - 01/02/2021 13:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Biomass","540.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Fossil Gas","3086.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Fossil Hard coal","213.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Fossil Oil","131.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Hydro Run-of-river and poundage","1823.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Hydro Water Reservoir","4390.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Marine","0.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Nuclear","5119.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Other renewable","94.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Solar","4768.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Waste","257.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Wind Onshore","16418.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Other","56.00"
"01/02/2021 13:00:00 - 01/02/2021 14:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Biomass","540.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Fossil Gas","3119.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Fossil Hard coal","227.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Fossil Oil","124.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Hydro Run-of-river and poundage","1815.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Hydro Water Reservoir","3877.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Marine","0.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Nuclear","5120.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Other renewable","95.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Solar","4849.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Waste","258.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Wind Onshore","16318.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Other","56.00"
"01/02/2021 14:00:00 - 01/02/2021 15:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Biomass","535.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Fossil Gas","2991.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Fossil Hard coal","256.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Fossil Oil","119.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Hydro Run-of-river and poundage","1735.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Hydro Water Reservoir","3842.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Marine","0.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Nuclear","5118.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Other renewable","93.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Solar","4586.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Waste","256.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Wind Onshore","16366.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Other","56.00"
"01/02/2021 15:00:00 - 01/02/2021 16:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Biomass","540.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Fossil Gas","2991.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Fossil Hard coal","256.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Fossil Oil","119.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Hydro Run-of-river and poundage","1801.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Hydro Water Reservoir","3704.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Marine","0.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Nuclear","5120.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Other renewable","92.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Solar","3754.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Waste","258.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Wind Onshore","16300.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Other","56.00"
"01/02/2021 16:00:00 - 01/02/2021 17:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Biomass","546.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Fossil Gas","3166.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Fossil Hard coal","256.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Fossil Oil","120.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Hydro Run-of-river and poundage","1801.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Hydro Water Reservoir","4713.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Marine","0.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Nuclear","5120.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Other renewable","93.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Solar","2105.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Waste","258.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Wind Onshore","16359.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Other","57.00"
"01/02/2021 17:00:00 - 01/02/2021 18:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Biomass","552.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Fossil Gas","3676.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Fossil Hard coal","256.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Fossil Oil","125.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Hydro Run-of-river and poundage","1820.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Hydro Water Reservoir","6132.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Marine","0.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Nuclear","5314.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Other renewable","96.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Solar","377.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Waste","268.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Wind Onshore","15664.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Other","56.00"
"01/02/2021 18:00:00 - 01/02/2021 19:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Biomass","551.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Fossil Gas","4023.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Fossil Hard coal","256.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Fossil Oil","127.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Hydro Run-of-river and poundage","1836.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Hydro Water Reservoir","7325.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Marine","0.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Nuclear","5670.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Other renewable","96.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Solar","63.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Waste","272.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Wind Onshore","15163.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Other","56.00"
"01/02/2021 19:00:00 - 01/02/2021 20:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Biomass","555.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Fossil Gas","4201.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Fossil Hard coal","256.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Fossil Oil","128.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Hydro Run-of-river and poundage","1818.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Hydro Water Reservoir","7398.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Marine","0.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Nuclear","5848.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Other renewable","99.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Solar","32.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Waste","274.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Wind Onshore","15051.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Other","57.00"
"01/02/2021 20:00:00 - 01/02/2021 21:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Biomass","546.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Fossil Gas","3586.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Fossil Hard coal","256.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Fossil Oil","128.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Hydro Run-of-river and poundage","1814.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Hydro Water Reservoir","6830.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Marine","0.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Nuclear","5999.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Other renewable","96.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Solar","25.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Waste","274.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Wind Offshore","0.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Wind Onshore","14911.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Other","57.00"
"01/02/2021 21:00:00 - 01/02/2021 22:00:00","BZN|ES","Energy storage","n/e"
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|ES","Biomass","553.00"
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|ES","Fossil Gas","3293.00"
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|ES","Fossil Hard coal","256.00"
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|ES","Fossil Oil","126.00"
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|ES","Fossil Oil shale","0.00"
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|ES","Fossil Peat","0.00"
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|ES","Geothermal","0.00"
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|ES","Hydro Pumped Storage"," "
"01/02/2021 22:00:00 - 01/02/2021 23:00:00","BZN|ES","Hydro Run-of-river and poundage","1777.00"
