"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Energy Price (EUR/MWh)"
"06/07/2024 23:00:00 - 07/07/2024 00:00:00","BZN|ES","Without sequence","46.89",""
"07/07/2024 00:00:00 - 07/07/2024 01:00:00","BZN|ES","Without sequence","56.55",""
"07/07/2024 01:00:00 - 07/07/2024 02:00:00","BZN|ES","Without sequence","48.95",""
"07/07/2024 02:00:00 - 07/07/2024 03:00:00","BZN|ES","Without sequence","44.16",""
"07/07/2024 03:00:00 - 07/07/2024 04:00:00","BZN|ES","Without sequence","44.9",""
"07/07/2024 04:00:00 - 07/07/2024 05:00:00","BZN|ES","Without sequence","44.16",""
"07/07/2024 05:00:00 - 07/07/2024 06:00:00","BZN|ES","Without sequence","56.55",""
"07/07/2024 06:00:00 - 07/07/2024 07:00:00","BZN|ES","Without sequence","56.55",""
"07/07/2024 07:00:00 - 07/07/2024 08:00:00","BZN|ES","Without sequence","56.68",""
"07/07/2024 08:00:00 - 07/07/2024 09:00:00","BZN|ES","Without sequence","24.87",""
"07/07/2024 09:00:00 - 07/07/2024 10:00:00","BZN|ES","Without sequence","-0.01",""
"07/07/2024 10:00:00 - 07/07/2024 11:00:00","BZN|ES","Without sequence","-0.51",""
"07/07/2024 11:00:00 - 07/07/2024 12:00:00","BZN|ES","Without sequence","-0.78",""
"07/07/2024 12:00:00 - 07/07/2024 13:00:00","BZN|ES","Without sequence","-0.66",""
"07/07/2024 13:00:00 - 07/07/2024 14:00:00","BZN|ES","Without sequence","-0.02",""
"07/07/2024 14:00:00 - 07/07/2024 15:00:00","BZN|ES","Without sequence","-0.78",""
"07/07/2024 15:00:00 - 07/07/2024 16:00:00","BZN|ES","Without sequence","-1.0",""
"07/07/2024 16:00:00 - 07/07/2024 17:00:00","BZN|ES","Without sequence","-1.01",""
"07/07/2024 17:00:00 - 07/07/2024 18:00:00","BZN|ES","Without sequence","0.0",""
"07/07/2024 18:00:00 - 07/07/2024 19:00:00","BZN|ES","Without sequence","3.32",""
"07/07/2024 19:00:00 - 07/07/2024 20:00:00","BZN|ES","Without sequence","35.94",""
"07/07/2024 20:00:00 - 07/07/2024 21:00:00","BZN|ES","Without sequence","59.57",""
"07/07/2024 21:00:00 - 07/07/2024 22:00:00","BZN|ES","Without sequence","100.73",""
"07/07/2024 22:00:00 - 07/07/2024 23:00:00","BZN|ES","Without sequence","104.58",""
"07/07/2024 23:00:00 - 08/07/2024 00:00:00","BZN|ES","Without sequence","100.25",""
"08/07/2024 00:00:00 - 08/07/2024 01:00:00","BZN|ES","Without sequence","98.7",""
"08/07/2024 01:00:00 - 08/07/2024 02:00:00","BZN|ES","Without sequence","86.66",""
"08/07/2024 02:00:00 - 08/07/2024 03:00:00","BZN|ES","Without sequence","85.94",""
"08/07/2024 03:00:00 - 08/07/2024 04:00:00","BZN|ES","Without sequence","85.7",""
"08/07/2024 04:00:00 - 08/07/2024 05:00:00","BZN|ES","Without sequence","83.43",""
"08/07/2024 05:00:00 - 08/07/2024 06:00:00","BZN|ES","Without sequence","85.94",""
"08/07/2024 06:00:00 - 08/07/2024 07:00:00","BZN|ES","Without sequence","89.72",""
"08/07/2024 07:00:00 - 08/07/2024 08:00:00","BZN|ES","Without sequence","103.21",""
"08/07/2024 08:00:00 - 08/07/2024 09:00:00","BZN|ES","Without sequence","100.61",""
"08/07/2024 09:00:00 - 08/07/2024 10:00:00","BZN|ES","Without sequence","78.22",""
"08/07/2024 10:00:00 - 08/07/2024 11:00:00","BZN|ES","Without sequence","54.6",""
"08/07/2024 11:00:00 - 08/07/2024 12:00:00","BZN|ES","Without sequence","40.88",""
"08/07/2024 12:00:00 - 08/07/2024 13:00:00","BZN|ES","Without sequence","35.0",""
"08/07/2024 13:00:00 - 08/07/2024 14:00:00","BZN|ES","Without sequence","32.65",""
"08/07/2024 14:00:00 - 08/07/2024 15:00:00","BZN|ES","Without sequence","31.98",""
"08/07/2024 15:00:00 - 08/07/2024 16:00:00","BZN|ES","Without sequence","35.0",""
"08/07/2024 16:00:00 - 08/07/2024 17:00:00","BZN|ES","Without sequence","35.0",""
"08/07/2024 17:00:00 - 08/07/2024 18:00:00","BZN|ES","Without sequence","41.99",""
"08/07/2024 18:00:00 - 08/07/2024 19:00:00","BZN|ES","Without sequence","44.88",""
"08/07/2024 19:00:00 - 08/07/2024 20:00:00","BZN|ES","Without sequence","81.0",""
"08/07/2024 20:00:00 - 08/07/2024 21:00:00","BZN|ES","Without sequence","103.21",""
"08/07/2024 21:00:00 - 08/07/2024 22:00:00","BZN|ES","Without sequence","115.15",""
"08/07/2024 22:00:00 - 08/07/2024 23:00:00","BZN|ES","Without sequence","109.0",""
"08/07/2024 23:00:00 - 09/07/2024 00:00:00","BZN|ES","Without sequence","98.01",""
"09/07/2024 00:00:00 - 09/07/2024 01:00:00","BZN|ES","Without sequence","95.92",""
"09/07/2024 01:00:00 - 09/07/2024 02:00:00","BZN|ES","Without sequence","72.25",""
"09/07/2024 02:00:00 - 09/07/2024 03:00:00","BZN|ES","Without sequence","77.0",""
"09/07/2024 03:00:00 - 09/07/2024 04:00:00","BZN|ES","Without sequence","73.22",""
"09/07/2024 04:00:00 - 09/07/2024 05:00:00","BZN|ES","Without sequence","66.71",""
"09/07/2024 05:00:00 - 09/07/2024 06:00:00","BZN|ES","Without sequence","65.5",""
"09/07/2024 06:00:00 - 09/07/2024 07:00:00","BZN|ES","Without sequence","80.0",""
"09/07/2024 07:00:00 - 09/07/2024 08:00:00","BZN|ES","Without sequence","101.51",""
"09/07/2024 08:00:00 - 09/07/2024 09:00:00","BZN|ES","Without sequence","88.33",""
"09/07/2024 09:00:00 - 09/07/2024 10:00:00","BZN|ES","Without sequence","70.8",""
"09/07/2024 10:00:00 - 09/07/2024 11:00:00","BZN|ES","Without sequence","46.63",""
"09/07/2024 11:00:00 - 09/07/2024 12:00:00","BZN|ES","Without sequence","42.49",""
"09/07/2024 12:00:00 - 09/07/2024 13:00:00","BZN|ES","Without sequence","33.76",""
"09/07/2024 13:00:00 - 09/07/2024 14:00:00","BZN|ES","Without sequence","22.98",""
"09/07/2024 14:00:00 - 09/07/2024 15:00:00","BZN|ES","Without sequence","8.3",""
"09/07/2024 15:00:00 - 09/07/2024 16:00:00","BZN|ES","Without sequence","15.59",""
"09/07/2024 16:00:00 - 09/07/2024 17:00:00","BZN|ES","Without sequence","29.39",""
"09/07/2024 17:00:00 - 09/07/2024 18:00:00","BZN|ES","Without sequence","48.8",""
"09/07/2024 18:00:00 - 09/07/2024 19:00:00","BZN|ES","Without sequence","60.7",""
"09/07/2024 19:00:00 - 09/07/2024 20:00:00","BZN|ES","Without sequence","84.77",""
"09/07/2024 20:00:00 - 09/07/2024 21:00:00","BZN|ES","Without sequence","106.18",""
"09/07/2024 21:00:00 - 09/07/2024 22:00:00","BZN|ES","Without sequence","120.09",""
"09/07/2024 22:00:00 - 09/07/2024 23:00:00","BZN|ES","Without sequence","141.94",""
"09/07/2024 23:00:00 - 10/07/2024 00:00:00","BZN|ES","Without sequence","116.38",""
"10/07/2024 00:00:00 - 10/07/2024 01:00:00","BZN|ES","Without sequence","107.94",""
"10/07/2024 01:00:00 - 10/07/2024 02:00:00","BZN|ES","Without sequence","106.81",""
"10/07/2024 02:00:00 - 10/07/2024 03:00:00","BZN|ES","Without sequence","104.22",""
"10/07/2024 03:00:00 - 10/07/2024 04:00:00","BZN|ES","Without sequence","102.61",""
"10/07/2024 04:00:00 - 10/07/2024 05:00:00","BZN|ES","Without sequence","101.92",""
"10/07/2024 05:00:00 - 10/07/2024 06:00:00","BZN|ES","Without sequence","104.22",""
"10/07/2024 06:00:00 - 10/07/2024 07:00:00","BZN|ES","Without sequence","101.5",""
"10/07/2024 07:00:00 - 10/07/2024 08:00:00","BZN|ES","Without sequence","108.43",""
"10/07/2024 08:00:00 - 10/07/2024 09:00:00","BZN|ES","Without sequence","101.92",""
"10/07/2024 09:00:00 - 10/07/2024 10:00:00","BZN|ES","Without sequence","94.99",""
"10/07/2024 10:00:00 - 10/07/2024 11:00:00","BZN|ES","Without sequence","65.0",""
"10/07/2024 11:00:00 - 10/07/2024 12:00:00","BZN|ES","Without sequence","57.75",""
"10/07/2024 12:00:00 - 10/07/2024 13:00:00","BZN|ES","Without sequence","57.21",""
"10/07/2024 13:00:00 - 10/07/2024 14:00:00","BZN|ES","Without sequence","51.1",""
"10/07/2024 14:00:00 - 10/07/2024 15:00:00","BZN|ES","Without sequence","50.77",""
"10/07/2024 15:00:00 - 10/07/2024 16:00:00","BZN|ES","Without sequence","45.06",""
"10/07/2024 16:00:00 - 10/07/2024 17:00:00","BZN|ES","Without sequence","45.06",""
"10/07/2024 17:00:00 - 10/07/2024 18:00:00","BZN|ES","Without sequence","52.5",""
"10/07/2024 18:00:00 - 10/07/2024 19:00:00","BZN|ES","Without sequence","75.0",""
"10/07/2024 19:00:00 - 10/07/2024 20:00:00","BZN|ES","Without sequence","99.58",""
"10/07/2024 20:00:00 - 10/07/2024 21:00:00","BZN|ES","Without sequence","105.0",""
"10/07/2024 21:00:00 - 10/07/2024 22:00:00","BZN|ES","Without sequence","120.18",""
"10/07/2024 22:00:00 - 10/07/2024 23:00:00","BZN|ES","Without sequence","131.98",""
"10/07/2024 23:00:00 - 11/07/2024 00:00:00","BZN|ES","Without sequence","111.87",""
"11/07/2024 00:00:00 - 11/07/2024 01:00:00","BZN|ES","Without sequence","105.0",""
"11/07/2024 01:00:00 - 11/07/2024 02:00:00","BZN|ES","Without sequence","101.78",""
"11/07/2024 02:00:00 - 11/07/2024 03:00:00","BZN|ES","Without sequence","101.74",""
"11/07/2024 03:00:00 - 11/07/2024 04:00:00","BZN|ES","Without sequence","100.0",""
"11/07/2024 04:00:00 - 11/07/2024 05:00:00","BZN|ES","Without sequence","99.5",""
"11/07/2024 05:00:00 - 11/07/2024 06:00:00","BZN|ES","Without sequence","99.92",""
"11/07/2024 06:00:00 - 11/07/2024 07:00:00","BZN|ES","Without sequence","100.0",""
"11/07/2024 07:00:00 - 11/07/2024 08:00:00","BZN|ES","Without sequence","107.34",""
"11/07/2024 08:00:00 - 11/07/2024 09:00:00","BZN|ES","Without sequence","100.96",""
"11/07/2024 09:00:00 - 11/07/2024 10:00:00","BZN|ES","Without sequence","90.69",""
"11/07/2024 10:00:00 - 11/07/2024 11:00:00","BZN|ES","Without sequence","81.0",""
"11/07/2024 11:00:00 - 11/07/2024 12:00:00","BZN|ES","Without sequence","68.49",""
"11/07/2024 12:00:00 - 11/07/2024 13:00:00","BZN|ES","Without sequence","60.0",""
"11/07/2024 13:00:00 - 11/07/2024 14:00:00","BZN|ES","Without sequence","54.19",""
"11/07/2024 14:00:00 - 11/07/2024 15:00:00","BZN|ES","Without sequence","52.0",""
"11/07/2024 15:00:00 - 11/07/2024 16:00:00","BZN|ES","Without sequence","50.98",""
"11/07/2024 16:00:00 - 11/07/2024 17:00:00","BZN|ES","Without sequence","55.99",""
"11/07/2024 17:00:00 - 11/07/2024 18:00:00","BZN|ES","Without sequence","57.61",""
"11/07/2024 18:00:00 - 11/07/2024 19:00:00","BZN|ES","Without sequence","61.49",""
"11/07/2024 19:00:00 - 11/07/2024 20:00:00","BZN|ES","Without sequence","84.19",""
"11/07/2024 20:00:00 - 11/07/2024 21:00:00","BZN|ES","Without sequence","101.78",""
"11/07/2024 21:00:00 - 11/07/2024 22:00:00","BZN|ES","Without sequence","109.55",""
"11/07/2024 22:00:00 - 11/07/2024 23:00:00","BZN|ES","Without sequence","111.39",""
"11/07/2024 23:00:00 - 12/07/2024 00:00:00","BZN|ES","Without sequence","97.15",""
"12/07/2024 00:00:00 - 12/07/2024 01:00:00","BZN|ES","Without sequence","85.0",""
"12/07/2024 01:00:00 - 12/07/2024 02:00:00","BZN|ES","Without sequence","71.32",""
"12/07/2024 02:00:00 - 12/07/2024 03:00:00","BZN|ES","Without sequence","74.44",""
"12/07/2024 03:00:00 - 12/07/2024 04:00:00","BZN|ES","Without sequence","62.7",""
"12/07/2024 04:00:00 - 12/07/2024 05:00:00","BZN|ES","Without sequence","56.5",""
"12/07/2024 05:00:00 - 12/07/2024 06:00:00","BZN|ES","Without sequence","60.3",""
"12/07/2024 06:00:00 - 12/07/2024 07:00:00","BZN|ES","Without sequence","70.0",""
"12/07/2024 07:00:00 - 12/07/2024 08:00:00","BZN|ES","Without sequence","75.6",""
"12/07/2024 08:00:00 - 12/07/2024 09:00:00","BZN|ES","Without sequence","73.72",""
"12/07/2024 09:00:00 - 12/07/2024 10:00:00","BZN|ES","Without sequence","49.0",""
"12/07/2024 10:00:00 - 12/07/2024 11:00:00","BZN|ES","Without sequence","41.75",""
"12/07/2024 11:00:00 - 12/07/2024 12:00:00","BZN|ES","Without sequence","41.36",""
"12/07/2024 12:00:00 - 12/07/2024 13:00:00","BZN|ES","Without sequence","41.49",""
"12/07/2024 13:00:00 - 12/07/2024 14:00:00","BZN|ES","Without sequence","41.49",""
"12/07/2024 14:00:00 - 12/07/2024 15:00:00","BZN|ES","Without sequence","41.1",""
"12/07/2024 15:00:00 - 12/07/2024 16:00:00","BZN|ES","Without sequence","36.03",""
"12/07/2024 16:00:00 - 12/07/2024 17:00:00","BZN|ES","Without sequence","24.45",""
"12/07/2024 17:00:00 - 12/07/2024 18:00:00","BZN|ES","Without sequence","38.36",""
"12/07/2024 18:00:00 - 12/07/2024 19:00:00","BZN|ES","Without sequence","41.49",""
"12/07/2024 19:00:00 - 12/07/2024 20:00:00","BZN|ES","Without sequence","52.2",""
"12/07/2024 20:00:00 - 12/07/2024 21:00:00","BZN|ES","Without sequence","75.58",""
"12/07/2024 21:00:00 - 12/07/2024 22:00:00","BZN|ES","Without sequence","89.93",""
"12/07/2024 22:00:00 - 12/07/2024 23:00:00","BZN|ES","Without sequence","87.0",""
"12/07/2024 23:00:00 - 13/07/2024 00:00:00","BZN|ES","Without sequence","79.97",""
"13/07/2024 00:00:00 - 13/07/2024 01:00:00","BZN|ES","Without sequence","90.22",""
"13/07/2024 01:00:00 - 13/07/2024 02:00:00","BZN|ES","Without sequence","86.11",""
"13/07/2024 02:00:00 - 13/07/2024 03:00:00","BZN|ES","Without sequence","75.9",""
"13/07/2024 03:00:00 - 13/07/2024 04:00:00","BZN|ES","Without sequence","75.59",""
"13/07/2024 04:00:00 - 13/07/2024 05:00:00","BZN|ES","Without sequence","79.0",""
"13/07/2024 05:00:00 - 13/07/2024 06:00:00","BZN|ES","Without sequence","83.61",""
"13/07/2024 06:00:00 - 13/07/2024 07:00:00","BZN|ES","Without sequence","86.22",""
"13/07/2024 07:00:00 - 13/07/2024 08:00:00","BZN|ES","Without sequence","86.46",""
"13/07/2024 08:00:00 - 13/07/2024 09:00:00","BZN|ES","Without sequence","50.01",""
"13/07/2024 09:00:00 - 13/07/2024 10:00:00","BZN|ES","Without sequence","43.99",""
"13/07/2024 10:00:00 - 13/07/2024 11:00:00","BZN|ES","Without sequence","10.0",""
"13/07/2024 11:00:00 - 13/07/2024 12:00:00","BZN|ES","Without sequence","3.32",""
"13/07/2024 12:00:00 - 13/07/2024 13:00:00","BZN|ES","Without sequence","0.44",""
"13/07/2024 13:00:00 - 13/07/2024 14:00:00","BZN|ES","Without sequence","0.44",""
"13/07/2024 14:00:00 - 13/07/2024 15:00:00","BZN|ES","Without sequence","0.0",""
"13/07/2024 15:00:00 - 13/07/2024 16:00:00","BZN|ES","Without sequence","0.0",""
"13/07/2024 16:00:00 - 13/07/2024 17:00:00","BZN|ES","Without sequence","0.0",""
"13/07/2024 17:00:00 - 13/07/2024 18:00:00","BZN|ES","Without sequence","0.9",""
"13/07/2024 18:00:00 - 13/07/2024 19:00:00","BZN|ES","Without sequence","30.51",""
"13/07/2024 19:00:00 - 13/07/2024 20:00:00","BZN|ES","Without sequence","49.38",""
"13/07/2024 20:00:00 - 13/07/2024 21:00:00","BZN|ES","Without sequence","75.45",""
"13/07/2024 21:00:00 - 13/07/2024 22:00:00","BZN|ES","Without sequence","97.81",""
"13/07/2024 22:00:00 - 13/07/2024 23:00:00","BZN|ES","Without sequence","107.48",""
"13/07/2024 23:00:00 - 14/07/2024 00:00:00","BZN|ES","Without sequence","100.16",""
"14/07/2024 00:00:00 - 14/07/2024 01:00:00","BZN|ES","Without sequence","107.51",""
"14/07/2024 01:00:00 - 14/07/2024 02:00:00","BZN|ES","Without sequence","99.22",""
"14/07/2024 02:00:00 - 14/07/2024 03:00:00","BZN|ES","Without sequence","97.94",""
"14/07/2024 03:00:00 - 14/07/2024 04:00:00","BZN|ES","Without sequence","96.71",""
"14/07/2024 04:00:00 - 14/07/2024 05:00:00","BZN|ES","Without sequence","96.71",""
"14/07/2024 05:00:00 - 14/07/2024 06:00:00","BZN|ES","Without sequence","95.41",""
"14/07/2024 06:00:00 - 14/07/2024 07:00:00","BZN|ES","Without sequence","96.8",""
"14/07/2024 07:00:00 - 14/07/2024 08:00:00","BZN|ES","Without sequence","86.32",""
"14/07/2024 08:00:00 - 14/07/2024 09:00:00","BZN|ES","Without sequence","46.0",""
"14/07/2024 09:00:00 - 14/07/2024 10:00:00","BZN|ES","Without sequence","0.44",""
"14/07/2024 10:00:00 - 14/07/2024 11:00:00","BZN|ES","Without sequence","-0.01",""
"14/07/2024 11:00:00 - 14/07/2024 12:00:00","BZN|ES","Without sequence","-0.62",""
"14/07/2024 12:00:00 - 14/07/2024 13:00:00","BZN|ES","Without sequence","-0.8",""
"14/07/2024 13:00:00 - 14/07/2024 14:00:00","BZN|ES","Without sequence","-0.62",""
"14/07/2024 14:00:00 - 14/07/2024 15:00:00","BZN|ES","Without sequence","-0.62",""
"14/07/2024 15:00:00 - 14/07/2024 16:00:00","BZN|ES","Without sequence","-0.95",""
"14/07/2024 16:00:00 - 14/07/2024 17:00:00","BZN|ES","Without sequence","-0.95",""
"14/07/2024 17:00:00 - 14/07/2024 18:00:00","BZN|ES","Without sequence","0.0",""
"14/07/2024 18:00:00 - 14/07/2024 19:00:00","BZN|ES","Without sequence","9.79",""
"14/07/2024 19:00:00 - 14/07/2024 20:00:00","BZN|ES","Without sequence","44.81",""
"14/07/2024 20:00:00 - 14/07/2024 21:00:00","BZN|ES","Without sequence","74.57",""
"14/07/2024 21:00:00 - 14/07/2024 22:00:00","BZN|ES","Without sequence","99.31",""
"14/07/2024 22:00:00 - 14/07/2024 23:00:00","BZN|ES","Without sequence","109.91",""
"14/07/2024 23:00:00 - 15/07/2024 00:00:00","BZN|ES","Without sequence","97.89",""
"15/07/2024 00:00:00 - 15/07/2024 01:00:00","BZN|ES","Without sequence","89.61",""
"15/07/2024 01:00:00 - 15/07/2024 02:00:00","BZN|ES","Without sequence","75.0",""
"15/07/2024 02:00:00 - 15/07/2024 03:00:00","BZN|ES","Without sequence","60.31",""
"15/07/2024 03:00:00 - 15/07/2024 04:00:00","BZN|ES","Without sequence","60.31",""
"15/07/2024 04:00:00 - 15/07/2024 05:00:00","BZN|ES","Without sequence","59.79",""
"15/07/2024 05:00:00 - 15/07/2024 06:00:00","BZN|ES","Without sequence","59.92",""
"15/07/2024 06:00:00 - 15/07/2024 07:00:00","BZN|ES","Without sequence","66.56",""
"15/07/2024 07:00:00 - 15/07/2024 08:00:00","BZN|ES","Without sequence","89.87",""
"15/07/2024 08:00:00 - 15/07/2024 09:00:00","BZN|ES","Without sequence","82.15",""
"15/07/2024 09:00:00 - 15/07/2024 10:00:00","BZN|ES","Without sequence","62.01",""
"15/07/2024 10:00:00 - 15/07/2024 11:00:00","BZN|ES","Without sequence","39.49",""
"15/07/2024 11:00:00 - 15/07/2024 12:00:00","BZN|ES","Without sequence","15.84",""
"15/07/2024 12:00:00 - 15/07/2024 13:00:00","BZN|ES","Without sequence","6.06",""
"15/07/2024 13:00:00 - 15/07/2024 14:00:00","BZN|ES","Without sequence","3.74",""
"15/07/2024 14:00:00 - 15/07/2024 15:00:00","BZN|ES","Without sequence","3.9",""
"15/07/2024 15:00:00 - 15/07/2024 16:00:00","BZN|ES","Without sequence","7.48",""
"15/07/2024 16:00:00 - 15/07/2024 17:00:00","BZN|ES","Without sequence","5.99",""
"15/07/2024 17:00:00 - 15/07/2024 18:00:00","BZN|ES","Without sequence","14.0",""
"15/07/2024 18:00:00 - 15/07/2024 19:00:00","BZN|ES","Without sequence","40.0",""
"15/07/2024 19:00:00 - 15/07/2024 20:00:00","BZN|ES","Without sequence","60.0",""
"15/07/2024 20:00:00 - 15/07/2024 21:00:00","BZN|ES","Without sequence","80.0",""
"15/07/2024 21:00:00 - 15/07/2024 22:00:00","BZN|ES","Without sequence","108.78",""
"15/07/2024 22:00:00 - 15/07/2024 23:00:00","BZN|ES","Without sequence","109.37",""
"15/07/2024 23:00:00 - 16/07/2024 00:00:00","BZN|ES","Without sequence","94.7",""
"16/07/2024 00:00:00 - 16/07/2024 01:00:00","BZN|ES","Without sequence","105.48",""
"16/07/2024 01:00:00 - 16/07/2024 02:00:00","BZN|ES","Without sequence","97.15",""
"16/07/2024 02:00:00 - 16/07/2024 03:00:00","BZN|ES","Without sequence","97.15",""
"16/07/2024 03:00:00 - 16/07/2024 04:00:00","BZN|ES","Without sequence","97.0",""
"16/07/2024 04:00:00 - 16/07/2024 05:00:00","BZN|ES","Without sequence","97.15",""
"16/07/2024 05:00:00 - 16/07/2024 06:00:00","BZN|ES","Without sequence","100.1",""
"16/07/2024 06:00:00 - 16/07/2024 07:00:00","BZN|ES","Without sequence","98.7",""
"16/07/2024 07:00:00 - 16/07/2024 08:00:00","BZN|ES","Without sequence","108.0",""
"16/07/2024 08:00:00 - 16/07/2024 09:00:00","BZN|ES","Without sequence","98.45",""
"16/07/2024 09:00:00 - 16/07/2024 10:00:00","BZN|ES","Without sequence","86.75",""
"16/07/2024 10:00:00 - 16/07/2024 11:00:00","BZN|ES","Without sequence","73.28",""
"16/07/2024 11:00:00 - 16/07/2024 12:00:00","BZN|ES","Without sequence","61.59",""
"16/07/2024 12:00:00 - 16/07/2024 13:00:00","BZN|ES","Without sequence","61.38",""
"16/07/2024 13:00:00 - 16/07/2024 14:00:00","BZN|ES","Without sequence","61.38",""
"16/07/2024 14:00:00 - 16/07/2024 15:00:00","BZN|ES","Without sequence","60.31",""
"16/07/2024 15:00:00 - 16/07/2024 16:00:00","BZN|ES","Without sequence","59.92",""
"16/07/2024 16:00:00 - 16/07/2024 17:00:00","BZN|ES","Without sequence","59.79",""
"16/07/2024 17:00:00 - 16/07/2024 18:00:00","BZN|ES","Without sequence","60.18",""
"16/07/2024 18:00:00 - 16/07/2024 19:00:00","BZN|ES","Without sequence","67.77",""
"16/07/2024 19:00:00 - 16/07/2024 20:00:00","BZN|ES","Without sequence","94.5",""
"16/07/2024 20:00:00 - 16/07/2024 21:00:00","BZN|ES","Without sequence","109.11",""
"16/07/2024 21:00:00 - 16/07/2024 22:00:00","BZN|ES","Without sequence","125.02",""
"16/07/2024 22:00:00 - 16/07/2024 23:00:00","BZN|ES","Without sequence","115.0",""
"16/07/2024 23:00:00 - 17/07/2024 00:00:00","BZN|ES","Without sequence","98.7",""
"17/07/2024 00:00:00 - 17/07/2024 01:00:00","BZN|ES","Without sequence","101.78",""
"17/07/2024 01:00:00 - 17/07/2024 02:00:00","BZN|ES","Without sequence","96.02",""
"17/07/2024 02:00:00 - 17/07/2024 03:00:00","BZN|ES","Without sequence","92.23",""
"17/07/2024 03:00:00 - 17/07/2024 04:00:00","BZN|ES","Without sequence","94.95",""
"17/07/2024 04:00:00 - 17/07/2024 05:00:00","BZN|ES","Without sequence","96.25",""
"17/07/2024 05:00:00 - 17/07/2024 06:00:00","BZN|ES","Without sequence","96.25",""
"17/07/2024 06:00:00 - 17/07/2024 07:00:00","BZN|ES","Without sequence","107.0",""
"17/07/2024 07:00:00 - 17/07/2024 08:00:00","BZN|ES","Without sequence","113.22",""
"17/07/2024 08:00:00 - 17/07/2024 09:00:00","BZN|ES","Without sequence","105.7",""
"17/07/2024 09:00:00 - 17/07/2024 10:00:00","BZN|ES","Without sequence","97.55",""
"17/07/2024 10:00:00 - 17/07/2024 11:00:00","BZN|ES","Without sequence","93.65",""
"17/07/2024 11:00:00 - 17/07/2024 12:00:00","BZN|ES","Without sequence","75.0",""
"17/07/2024 12:00:00 - 17/07/2024 13:00:00","BZN|ES","Without sequence","71.38",""
"17/07/2024 13:00:00 - 17/07/2024 14:00:00","BZN|ES","Without sequence","70.18",""
"17/07/2024 14:00:00 - 17/07/2024 15:00:00","BZN|ES","Without sequence","70.0",""
"17/07/2024 15:00:00 - 17/07/2024 16:00:00","BZN|ES","Without sequence","69.79",""
"17/07/2024 16:00:00 - 17/07/2024 17:00:00","BZN|ES","Without sequence","69.66",""
"17/07/2024 17:00:00 - 17/07/2024 18:00:00","BZN|ES","Without sequence","70.18",""
"17/07/2024 18:00:00 - 17/07/2024 19:00:00","BZN|ES","Without sequence","87.69",""
"17/07/2024 19:00:00 - 17/07/2024 20:00:00","BZN|ES","Without sequence","104.63",""
"17/07/2024 20:00:00 - 17/07/2024 21:00:00","BZN|ES","Without sequence","115.75",""
"17/07/2024 21:00:00 - 17/07/2024 22:00:00","BZN|ES","Without sequence","125.26",""
"17/07/2024 22:00:00 - 17/07/2024 23:00:00","BZN|ES","Without sequence","127.0",""
"17/07/2024 23:00:00 - 18/07/2024 00:00:00","BZN|ES","Without sequence","115.01",""
"18/07/2024 00:00:00 - 18/07/2024 01:00:00","BZN|ES","Without sequence","108.13",""
"18/07/2024 01:00:00 - 18/07/2024 02:00:00","BZN|ES","Without sequence","100.5",""
"18/07/2024 02:00:00 - 18/07/2024 03:00:00","BZN|ES","Without sequence","96.37",""
"18/07/2024 03:00:00 - 18/07/2024 04:00:00","BZN|ES","Without sequence","96.08",""
"18/07/2024 04:00:00 - 18/07/2024 05:00:00","BZN|ES","Without sequence","96.18",""
"18/07/2024 05:00:00 - 18/07/2024 06:00:00","BZN|ES","Without sequence","97.48",""
"18/07/2024 06:00:00 - 18/07/2024 07:00:00","BZN|ES","Without sequence","107.31",""
"18/07/2024 07:00:00 - 18/07/2024 08:00:00","BZN|ES","Without sequence","111.94",""
"18/07/2024 08:00:00 - 18/07/2024 09:00:00","BZN|ES","Without sequence","107.21",""
"18/07/2024 09:00:00 - 18/07/2024 10:00:00","BZN|ES","Without sequence","93.58",""
"18/07/2024 10:00:00 - 18/07/2024 11:00:00","BZN|ES","Without sequence","94.0",""
"18/07/2024 11:00:00 - 18/07/2024 12:00:00","BZN|ES","Without sequence","90.98",""
"18/07/2024 12:00:00 - 18/07/2024 13:00:00","BZN|ES","Without sequence","86.38",""
"18/07/2024 13:00:00 - 18/07/2024 14:00:00","BZN|ES","Without sequence","84.61",""
"18/07/2024 14:00:00 - 18/07/2024 15:00:00","BZN|ES","Without sequence","83.0",""
"18/07/2024 15:00:00 - 18/07/2024 16:00:00","BZN|ES","Without sequence","79.21",""
"18/07/2024 16:00:00 - 18/07/2024 17:00:00","BZN|ES","Without sequence","80.0",""
"18/07/2024 17:00:00 - 18/07/2024 18:00:00","BZN|ES","Without sequence","90.0",""
"18/07/2024 18:00:00 - 18/07/2024 19:00:00","BZN|ES","Without sequence","102.85",""
"18/07/2024 19:00:00 - 18/07/2024 20:00:00","BZN|ES","Without sequence","121.22",""
"18/07/2024 20:00:00 - 18/07/2024 21:00:00","BZN|ES","Without sequence","130.05",""
"18/07/2024 21:00:00 - 18/07/2024 22:00:00","BZN|ES","Without sequence","138.23",""
"18/07/2024 22:00:00 - 18/07/2024 23:00:00","BZN|ES","Without sequence","124.24",""
"18/07/2024 23:00:00 - 19/07/2024 00:00:00","BZN|ES","Without sequence","113.22",""
"19/07/2024 00:00:00 - 19/07/2024 01:00:00","BZN|ES","Without sequence","108.49",""
