"MTU (CET/CEST)","Area","Production Type","Generation (MW)"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Fossil Gas","11570.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Fossil Hard coal","692.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Fossil Oil","274.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Hydro Run-of-river and poundage","876.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Hydro Water Reservoir","3619.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Marine","0.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Nuclear","6956.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Other renewable","97.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Solar","7843.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Waste","222.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Wind Onshore","2932.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Other","59.00"
"28/07/2020 11:00:00 - 28/07/2020 12:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Biomass","391.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Fossil Gas","11482.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Fossil Hard coal","692.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Fossil Oil","275.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Hydro Run-of-river and poundage","878.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Hydro Water Reservoir","3838.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Marine","0.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Nuclear","6936.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Other renewable","96.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Solar","8463.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Waste","206.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Wind Onshore","3261.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Other","59.00"
"28/07/2020 12:00:00 - 28/07/2020 13:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Biomass","405.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Fossil Gas","11420.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Fossil Hard coal","693.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Fossil Oil","278.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Hydro Run-of-river and poundage","855.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Hydro Water Reservoir","4094.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Marine","0.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Nuclear","6865.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Other renewable","96.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Solar","8693.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Waste","201.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Wind Onshore","3810.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Other","59.00"
"28/07/2020 13:00:00 - 28/07/2020 14:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Biomass","408.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Fossil Gas","11344.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Fossil Hard coal","692.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Fossil Oil","278.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Hydro Run-of-river and poundage","837.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Hydro Water Reservoir","3833.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Marine","0.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Nuclear","6857.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Other renewable","101.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Solar","8730.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Waste","197.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Wind Onshore","4546.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Other","59.00"
"28/07/2020 14:00:00 - 28/07/2020 15:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Biomass","404.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Fossil Gas","11177.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Fossil Hard coal","689.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Fossil Oil","278.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Hydro Run-of-river and poundage","797.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Hydro Water Reservoir","3433.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Marine","0.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Nuclear","6862.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Other renewable","98.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Solar","8607.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Waste","193.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Wind Onshore","5215.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Other","58.00"
"28/07/2020 15:00:00 - 28/07/2020 16:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Biomass","407.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Fossil Gas","11240.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Fossil Hard coal","571.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Fossil Oil","277.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Hydro Run-of-river and poundage","795.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Hydro Water Reservoir","3173.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Marine","0.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Nuclear","6861.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Other renewable","99.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Solar","8274.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Waste","172.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Wind Onshore","5653.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Other","58.00"
"28/07/2020 16:00:00 - 28/07/2020 17:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Biomass","413.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Fossil Gas","11293.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Fossil Hard coal","406.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Fossil Oil","280.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Hydro Run-of-river and poundage","789.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Hydro Water Reservoir","3124.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Marine","0.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Nuclear","6867.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Other renewable","102.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Solar","7623.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Waste","170.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Wind Onshore","6418.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Other","58.00"
"28/07/2020 17:00:00 - 28/07/2020 18:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Biomass","420.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Fossil Gas","11283.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Fossil Hard coal","380.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Fossil Oil","279.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Hydro Run-of-river and poundage","787.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Hydro Water Reservoir","2835.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Marine","0.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Nuclear","6883.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Other renewable","102.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Solar","6662.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Waste","168.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Wind Onshore","7090.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Other","59.00"
"28/07/2020 18:00:00 - 28/07/2020 19:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Biomass","420.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Fossil Gas","11586.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Fossil Hard coal","373.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Fossil Oil","279.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Hydro Run-of-river and poundage","805.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Hydro Water Reservoir","2836.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Marine","0.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Nuclear","6915.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Other renewable","102.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Solar","4836.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Waste","174.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Wind Onshore","8132.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Other","60.00"
"28/07/2020 19:00:00 - 28/07/2020 20:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Biomass","425.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Fossil Gas","11973.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Fossil Hard coal","317.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Fossil Oil","280.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Hydro Run-of-river and poundage","823.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Hydro Water Reservoir","2779.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Marine","0.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Nuclear","6940.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Other renewable","103.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Solar","2267.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Waste","172.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Wind Onshore","8781.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Other","61.00"
"28/07/2020 20:00:00 - 28/07/2020 21:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Biomass","436.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Fossil Gas","12167.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Fossil Hard coal","305.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Fossil Oil","281.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Hydro Run-of-river and poundage","822.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Hydro Water Reservoir","2982.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Marine","0.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Nuclear","6953.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Other renewable","104.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Solar","828.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Waste","178.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Wind Onshore","9107.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Other","61.00"
"28/07/2020 21:00:00 - 28/07/2020 22:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Biomass","429.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Fossil Gas","12131.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Fossil Hard coal","305.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Fossil Oil","283.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Hydro Run-of-river and poundage","800.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Hydro Water Reservoir","3312.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Marine","0.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Nuclear","6961.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Other renewable","105.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Solar","613.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Waste","176.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Wind Onshore","9153.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Other","60.00"
"28/07/2020 22:00:00 - 28/07/2020 23:00:00","BZN|ES","Energy storage","n/e"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Biomass","413.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Fossil Gas","11550.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Fossil Hard coal","302.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Fossil Oil","265.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Fossil Oil shale","0.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Fossil Peat","0.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Geothermal","0.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Hydro Pumped Storage"," "
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Hydro Run-of-river and poundage","795.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Hydro Water Reservoir","2058.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Marine","0.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Nuclear","6967.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Other renewable","102.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Solar","598.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Waste","181.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Wind Offshore","0.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Wind Onshore","8844.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Other","60.00"
"28/07/2020 23:00:00 - 29/07/2020 00:00:00","BZN|ES","Energy storage","n/e"
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Biomass","421.00"
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Fossil Brown coal/Lignite","0.00"
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Fossil Coal-derived gas","0.00"
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Fossil Gas","10303.00"
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Fossil Hard coal","256.00"
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Fossil Oil","233.00"
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Fossil Oil shale","0.00"
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Fossil Peat","0.00"
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Geothermal","0.00"
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Hydro Pumped Storage"," "
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Hydro Run-of-river and poundage","754.00"
"29/07/2020 00:00:00 - 29/07/2020 01:00:00","BZN|ES","Hydro Water Reservoir","712.00"
